Num,Filename,Kor
464,NIA_SL_SEN1212_REAL01_F.mp4,스타벅스 곳 저기 전 차내리다
465,NIA_SL_SEN0144_REAL01_F.mp4,버스 곳 가깝다
467,NIA_SL_SEN1487_REAL01_F.mp4,군청 곳 다음 도착 내리다
468,NIA_SL_SEN0427_REAL01_F.mp4,여기 내리다 맞다
469,NIA_SL_SEN0487_REAL01_F.mp4,다르다 카드
470,NIA_SL_SEN1175_REAL01_F.mp4,열쇠 없다 잃어버리다
472,NIA_SL_SEN1702_REAL01_F.mp4,대로 다음 내리다
473,NIA_SL_SEN0401_REAL01_F.mp4,내리다 시간 알려받다
474,NIA_SL_SEN1284_REAL01_F.mp4,백화점 다음 곳 보다 차내리다
475,NIA_SL_SEN1235_REAL01_F.mp4,택시 전 저기 도착 내리다
477,NIA_SL_SEN1838_REAL01_F.mp4,우회전 확인 맞다
478,NIA_SL_SEN0627_REAL01_F.mp4,지름길 곳 가다
479,NIA_SL_SEN1866_REAL01_F.mp4,사진기 없다 실종
480,NIA_SL_SEN1575_REAL01_F.mp4,언덕 저기 곳 다음 차내리다
482,NIA_SL_SEN0972_REAL01_F.mp4,에어컨 끄다
483,NIA_SL_SEN1735_REAL01_F.mp4,언덕 저기 곳 다음 차내리다
484,NIA_SL_SEN1812_REAL01_F.mp4,지갑 없다 실종
485,NIA_SL_SEN0318_REAL01_F.mp4,천호 지하철 8호 갈아타다 방법
487,NIA_SL_SEN0495_REAL01_F.mp4,카드 단말기터치 다시 해보다
488,NIA_SL_SEN0954_REAL01_F.mp4,청음회관 가다
489,NIA_SL_SEN1019_REAL01_F.mp4,편의점 곳
490,NIA_SL_SEN1848_REAL01_F.mp4,좌회전 확인 맞다
492,NIA_SL_SEN1675_REAL01_F.mp4,버스 곳 다음 차내리다
493,NIA_SL_SEN1545_REAL01_F.mp4,대로 다음
494,NIA_SL_SEN1766_REAL01_F.mp4,편지 저기 곳 다음
495,NIA_SL_SEN1893_REAL01_F.mp4,핸드폰 잃어버리다
497,NIA_SL_SEN0593_REAL01_F.mp4,손바닥찍다 내리다
498,NIA_SL_SEN0815_REAL01_F.mp4,버스 곳 차내리다 맞다
499,NIA_SL_SEN0521_REAL01_F.mp4,학교 도착
500,NIA_SL_SEN1824_REAL01_F.mp4,카드 실종 잃어버리다
502,NIA_SL_SEN1947_REAL01_F.mp4,영수증 필요
503,NIA_SL_SEN0323_REAL01_F.mp4,물건 잃어버리다 보관 곳곳
504,NIA_SL_SEN1548_REAL01_F.mp4,대로 다음 도착 차내리다
505,NIA_SL_SEN0868_REAL01_F.mp4,한국농아인협회 오케이
507,NIA_SL_SEN0246_REAL01_F.mp4,지하철 곳 9호
508,NIA_SL_SEN0733_REAL01_F.mp4,저기 차내리다 맞다
509,NIA_SL_SEN0258_REAL01_F.mp4,도착 40분
510,NIA_SL_SEN0467_REAL01_F.mp4,물품보관 문안열리다 안되다
512,NIA_SL_SEN1775_REAL01_F.mp4,필요없다
513,NIA_SL_SEN0775_REAL01_F.mp4,시청 오케이
514,NIA_SL_SEN1607_REAL01_F.mp4,편지 저기 곳 다음 도착 내리다
515,NIA_SL_SEN1246_REAL01_F.mp4,택시 전 저기 곳 도착 차내리다
517,NIA_SL_SEN0364_REAL01_F.mp4,내리다 갈아타다 가능
518,NIA_SL_SEN0306_REAL01_F.mp4,교통카드 충전 되다
519,NIA_SL_SEN0571_REAL01_F.mp4,나사렛 가다
520,NIA_SL_SEN0789_REAL01_F.mp4,여기 차내리다 맞다
522,NIA_SL_SEN0888_REAL01_F.mp4,서대문농아인복지관 오케이
523,NIA_SL_SEN0390_REAL01_F.mp4,5호 갈아타다 안내하다 도움받다
524,NIA_SL_SEN0425_REAL01_F.mp4,여기 맞다
525,NIA_SL_SEN0706_REAL01_F.mp4,학교 안 가다
527,NIA_SL_SEN1833_REAL01_F.mp4,우회전 맞다
528,NIA_SL_SEN0270_REAL01_F.mp4,학교 주차
529,NIA_SL_SEN1167_REAL01_F.mp4,공항 버스 곳 전 보다 도착 차내리다
530,NIA_SL_SEN1610_REAL01_F.mp4,편지 저기 곳 다음 도착 차내리다
532,NIA_SL_SEN0207_REAL01_F.mp4,잠실대교 가다
533,NIA_SL_SEN1715_REAL01_F.mp4,육교 곳 다음
534,NIA_SL_SEN0150_REAL01_F.mp4,물건 없다
535,NIA_SL_SEN1592_REAL01_F.mp4,경찰 저기 곳 다음 내리다
537,NIA_SL_SEN1501_REAL01_F.mp4,샛길 다음 여기
538,NIA_SL_SEN1555_REAL01_F.mp4,육교 곳 다음
539,NIA_SL_SEN1226_REAL01_F.mp4,스타벅스 전 곳 도착 차내리다
540,NIA_SL_SEN0404_REAL01_F.mp4,내리다 곳 알려주다
542,NIA_SL_SEN0730_REAL01_F.mp4,저기 맞다
543,NIA_SL_SEN0130_REAL01_F.mp4,지연되다 5분
544,NIA_SL_SEN0097_REAL01_F.mp4,지하철오다 중
545,NIA_SL_SEN1497_REAL01_F.mp4,병원 저기 다음 도착 내리다
547,NIA_SL_SEN0800_REAL01_F.mp4,지금 차내리다 맞다
548,NIA_SL_SEN1386_REAL01_F.mp4,여의도 목적 방법
549,NIA_SL_SEN1397_REAL01_F.mp4,여의도 무엇 방법
550,NIA_SL_SEN0436_REAL01_F.mp4,신호등 전 차내리다
552,NIA_SL_SEN0402_REAL01_F.mp4,내리다 시간 알려주다
553,NIA_SL_SEN1153_REAL01_F.mp4,카드 고장 잘 안되다
554,NIA_SL_SEN1076_REAL01_F.mp4,공기청정기 잘 안되다 고장
555,NIA_SL_SEN0228_REAL01_F.mp4,우회전 차내리다
557,NIA_SL_SEN1690_REAL01_F.mp4,119 곳 저기 다음 도착 차내리다
558,NIA_SL_SEN0756_REAL01_F.mp4,버스 곳 내리다 맞다
559,NIA_SL_SEN0046_REAL01_F.mp4,고속 돈주다
560,NIA_SL_SEN0374_REAL01_F.mp4,도착 10분 전
562,NIA_SL_SEN1568_REAL01_F.mp4,보건소 곳 다음 도착 차내리다
563,NIA_SL_SEN0320_REAL01_F.mp4,약수 지하철 3호 갈아타다 방법
564,NIA_SL_SEN0683_REAL01_F.mp4,샛길 저기 가다
565,NIA_SL_SEN0531_REAL01_F.mp4,영수증 받다
567,NIA_SL_SEN0380_REAL01_F.mp4,도착 시간 딱
568,NIA_SL_SEN1302_REAL01_F.mp4,이마트 다음 곳 차내리다
569,NIA_SL_SEN0511_REAL01_F.mp4,에어컨 끄다
570,NIA_SL_SEN0187_REAL01_F.mp4,괜찮다
572,NIA_SL_SEN0746_REAL01_F.mp4,기차 곳 내리다 맞다
573,NIA_SL_SEN0678_REAL01_F.mp4,나사렛 곳 가다
574,NIA_SL_SEN0081_REAL01_F.mp4,여기 송파 지하철 맞다
575,NIA_SL_SEN1745_REAL01_F.mp4,은행 저기 곳 다음 차내리다
577,NIA_SL_SEN0201_REAL01_F.mp4,역무원 부르다
578,NIA_SL_SEN1176_REAL01_F.mp4,공항 버스 전 곳 보다 저기
579,NIA_SL_SEN1083_REAL01_F.mp4,단말기터치 고장 잘 안되다
580,NIA_SL_SEN1806_REAL01_F.mp4,우산 사라지다 실종
582,NIA_SL_SEN0326_REAL01_F.mp4,지하철 곳 편의점 있다
583,NIA_SL_SEN0504_REAL01_F.mp4,차 내리다
584,NIA_SL_SEN0771_REAL01_F.mp4,시청 내리다
585,NIA_SL_SEN0272_REAL01_F.mp4,다음 몇분
587,NIA_SL_SEN0227_REAL01_F.mp4,우회전 차내리다
588,NIA_SL_SEN1020_REAL01_F.mp4,편의점 곳 무엇
589,NIA_SL_SEN1738_REAL01_F.mp4,언덕 저기 곳 다음 도착 내리다
590,NIA_SL_SEN0773_REAL01_F.mp4,시청 차내리다
592,NIA_SL_SEN1046_REAL01_F.mp4,아니다
593,NIA_SL_SEN1611_REAL01_F.mp4,신호등 다음 내리다
594,NIA_SL_SEN0541_REAL01_F.mp4,유리 올리다
595,NIA_SL_SEN1699_REAL01_F.mp4,사거리 다음 도착 차내리다
597,NIA_SL_SEN0210_REAL01_F.mp4,빨리
598,NIA_SL_SEN0077_REAL01_F.mp4,여기 신촌 지하철
599,NIA_SL_SEN0396_REAL01_F.mp4,도착 시간 알려주다
600,NIA_SL_SEN0917_REAL01_F.mp4,따뜻하다 켜다
602,NIA_SL_SEN0171_REAL01_F.mp4,표
603,NIA_SL_SEN0109_REAL01_F.mp4,가능
604,NIA_SL_SEN0600_REAL01_F.mp4,손바닥찍다 가다
605,NIA_SL_SEN0797_REAL01_F.mp4,지금 내리다 맞다
607,NIA_SL_SEN0951_REAL01_F.mp4,서대문농아인복지관 곳
608,NIA_SL_SEN0384_REAL01_F.mp4,지하철 갈아타다 곳곳 도움받다
609,NIA_SL_SEN0708_REAL01_F.mp4,샛길 저기 가다
610,NIA_SL_SEN1534_REAL01_F.mp4,사거리 다음 차내리다
612,NIA_SL_SEN1452_REAL01_F.mp4,종로 목적 가다 무엇 방법
613,NIA_SL_SEN0172_REAL01_F.mp4,표
614,NIA_SL_SEN1537_REAL01_F.mp4,사거리 다음 도착 내리다
615,NIA_SL_SEN1043_REAL01_F.mp4,안내소 무엇 곳
617,NIA_SL_SEN1622_REAL01_F.mp4,터널 다음 내리다
618,NIA_SL_SEN1540_REAL01_F.mp4,사거리 다음 여기
619,NIA_SL_SEN1322_REAL01_F.mp4,파리바게트 다음 저기 곳 차내리다
620,NIA_SL_SEN1324_REAL01_F.mp4,파리바게트 다음 저기 곳 도착 내리다
622,NIA_SL_SEN0939_REAL01_F.mp4,서울농아인협회 도착
623,NIA_SL_SEN1719_REAL01_F.mp4,육교 곳 다음 도착 차내리다
624,NIA_SL_SEN0812_REAL01_F.mp4,버스 곳 맞다
625,NIA_SL_SEN1882_REAL01_F.mp4,아이 사라지다 실종
627,NIA_SL_SEN1768_REAL01_F.mp4,편지 저기 곳 다음 도착 내리다
628,NIA_SL_SEN1412_REAL01_F.mp4,영등포 길 찾다 곳 방법
629,NIA_SL_SEN0754_REAL01_F.mp4,버스 곳 차내리다 맞다
630,NIA_SL_SEN0208_REAL01_F.mp4,잠실대교 가다
632,NIA_SL_SEN0377_REAL01_F.mp4,도착 1시간 전
633,NIA_SL_SEN1064_REAL01_F.mp4,자판기 고장 죽다
634,NIA_SL_SEN0623_REAL01_F.mp4,지름길 차내리다 가다
635,NIA_SL_SEN0850_REAL01_F.mp4,나사렛 내리다 오케이
637,NIA_SL_SEN0289_REAL01_F.mp4,배 위쪼이다 아프다
638,NIA_SL_SEN1363_REAL01_F.mp4,송파 지하철 가다 방법
639,NIA_SL_SEN1403_REAL01_F.mp4,영등포 곳 찾다 방법 무엇
640,NIA_SL_SEN0857_REAL01_F.mp4,차 뒤 엉덩이 들어올리다
642,NIA_SL_SEN0923_REAL01_F.mp4,한국농아인협회 가다
643,NIA_SL_SEN1988_REAL01_F.mp4,빨리 접근 되다
644,NIA_SL_SEN0960_REAL01_F.mp4,청음회관 목적
645,NIA_SL_SEN1629_REAL01_F.mp4,터널 다음 도착 차내리다
647,NIA_SL_SEN0139_REAL01_F.mp4,약 가깝다
648,NIA_SL_SEN1507_REAL01_F.mp4,샛길 저기 다음 도착 내리다
649,NIA_SL_SEN1349_REAL01_F.mp4,서울대학교 곳 목적 길 가다 방법
650,NIA_SL_SEN1930_REAL01_F.mp4,돈
652,NIA_SL_SEN1601_REAL01_F.mp4,편지 다음 여기
653,NIA_SL_SEN0500_REAL01_F.mp4,뒤 엉덩이 들어올리다
654,NIA_SL_SEN1639_REAL01_F.mp4,지하철 곳 다음 도착 차내리다
655,NIA_SL_SEN0355_REAL01_F.mp4,감사합니다
657,NIA_SL_SEN1017_REAL01_F.mp4,자판기 곳 무엇
658,NIA_SL_SEN0564_REAL01_F.mp4,유턴 맞다
659,NIA_SL_SEN1088_REAL01_F.mp4,카드 사용 불가능 고장
660,NIA_SL_SEN1121_REAL01_F.mp4,물품보관 사용 안되다
662,NIA_SL_SEN1495_REAL01_F.mp4,병원 다음 차내리다
663,NIA_SL_SEN1320_REAL01_F.mp4,파리바게트 다음 저기 곳 내리다
664,NIA_SL_SEN1665_REAL01_F.mp4,샛길 다음 차내리다
665,NIA_SL_SEN0408_REAL01_F.mp4,역무원 부르다 나
667,NIA_SL_SEN0647_REAL01_F.mp4,손바닥찍다 곳 가다
668,NIA_SL_SEN1340_REAL01_F.mp4,3 가다 길 무엇
669,NIA_SL_SEN1081_REAL01_F.mp4,단말기터치 사용 불가능 안되다
670,NIA_SL_SEN0759_REAL01_F.mp4,건너다
672,NIA_SL_SEN1952_REAL01_F.mp4,사진기 잃어버리다 실종
673,NIA_SL_SEN0397_REAL01_F.mp4,도착 곳 알려받다
674,NIA_SL_SEN0717_REAL01_F.mp4,아파트 안 도착
675,NIA_SL_SEN0254_REAL01_F.mp4,만나다 반갑다
677,NIA_SL_SEN0317_REAL01_F.mp4,천호 지하철 8호 갈아타다
678,NIA_SL_SEN1801_REAL01_F.mp4,우산 잃어버리다
679,NIA_SL_SEN0153_REAL01_F.mp4,뒤 트렁크닫다
680,NIA_SL_SEN1841_REAL01_F.mp4,좌회전 맞다
682,NIA_SL_SEN1348_REAL01_F.mp4,서울대학교 찾다 목적 가다 방법
683,NIA_SL_SEN0486_REAL01_F.mp4,카드 또 다르다 없다
684,NIA_SL_SEN1382_REAL01_F.mp4,송파 지하철 길 목적 방법
685,NIA_SL_SEN1394_REAL01_F.mp4,여의도 가다 원하다 무엇
687,NIA_SL_SEN1084_REAL01_F.mp4,단말기터치 사용 잘 안되다
688,NIA_SL_SEN0162_REAL01_F.mp4,도착 알려주다
689,NIA_SL_SEN0237_REAL01_F.mp4,롯데월드 가다 목적 지하철 번호
690,NIA_SL_SEN0777_REAL01_F.mp4,시청 내리다 오케이
692,NIA_SL_SEN0699_REAL01_F.mp4,저기 아파트 가다
693,NIA_SL_SEN0532_REAL01_F.mp4,영수증 받다
694,NIA_SL_SEN1845_REAL01_F.mp4,좌회전 확인 맞다
695,NIA_SL_SEN0914_REAL01_F.mp4,난방 켜다
697,NIA_SL_SEN1049_REAL01_F.mp4,계단 곳 무엇
698,NIA_SL_SEN0613_REAL01_F.mp4,고속터미널 차내리다 가다
699,NIA_SL_SEN0967_REAL01_F.mp4,천안아산역 차내리다
700,NIA_SL_SEN1241_REAL01_F.mp4,택시 전 저기 곳 차내리다
702,NIA_SL_SEN0944_REAL01_F.mp4,서대문농아인복지관 가다
703,NIA_SL_SEN1823_REAL01_F.mp4,카드 잃어버리다 실종
704,NIA_SL_SEN1604_REAL01_F.mp4,편지 저기 곳 다음 차내리다
705,NIA_SL_SEN1127_REAL01_F.mp4,자판기 불량
707,NIA_SL_SEN0174_REAL01_F.mp4,여기 기다리다
708,NIA_SL_SEN1721_REAL01_F.mp4,보건소 곳 다음 내리다
709,NIA_SL_SEN1283_REAL01_F.mp4,백화점 다음 곳 보다 차내리다
710,NIA_SL_SEN0697_REAL01_F.mp4,아파트 안 가다
712,NIA_SL_SEN1732_REAL01_F.mp4,언덕 저기 곳 다음 내리다
713,NIA_SL_SEN1391_REAL01_F.mp4,여의도 길 무엇
714,NIA_SL_SEN1839_REAL01_F.mp4,우회전 확인 맞다
715,NIA_SL_SEN0924_REAL01_F.mp4,한국농아인협회 가다
717,NIA_SL_SEN1532_REAL01_F.mp4,사거리 다음 내리다
718,NIA_SL_SEN0698_REAL01_F.mp4,아파트 가다
719,NIA_SL_SEN0157_REAL01_F.mp4,설명 어렵다
720,NIA_SL_SEN1669_REAL01_F.mp4,샛길 저기 다음 도착 차내리다
722,NIA_SL_SEN1366_REAL01_F.mp4,송파 지하철 목적 방법 무엇
723,NIA_SL_SEN0311_REAL01_F.mp4,미리 카드
724,NIA_SL_SEN0362_REAL01_F.mp4,여기 내리다 맞다
725,NIA_SL_SEN0643_REAL01_F.mp4,손바닥찍다 차내리다 가다
727,NIA_SL_SEN1564_REAL01_F.mp4,보건소 곳 다음 차내리다
728,NIA_SL_SEN0251_REAL01_F.mp4,첫차 시간
729,NIA_SL_SEN1644_REAL01_F.mp4,군청 곳 다음 차내리다
730,NIA_SL_SEN0772_REAL01_F.mp4,시청 내리다
732,NIA_SL_SEN1423_REAL01_F.mp4,이화여대 곳 목적 방법 무엇
733,NIA_SL_SEN0205_REAL01_F.mp4,마포대교 가다
734,NIA_SL_SEN0058_REAL01_F.mp4,돈받다 끝
735,NIA_SL_SEN0474_REAL01_F.mp4,안전벨트
737,NIA_SL_SEN1293_REAL01_F.mp4,이마트 곳 저기 다음
738,NIA_SL_SEN1977_REAL01_F.mp4,불편하다
739,NIA_SL_SEN1708_REAL01_F.mp4,대로 다음 도착 차내리다
740,NIA_SL_SEN0433_REAL01_F.mp4,여기 차내리다 맞다
742,NIA_SL_SEN0310_REAL01_F.mp4,서울 지하철 정기권 사다 무엇 곳
743,NIA_SL_SEN1743_REAL01_F.mp4,은행 저기 곳 다음 내리다
744,NIA_SL_SEN1137_REAL01_F.mp4,단말기터치 불량
745,NIA_SL_SEN0126_REAL01_F.mp4,도착
747,NIA_SL_SEN1329_REAL01_F.mp4,3 찾다 무엇 방법
748,NIA_SL_SEN1566_REAL01_F.mp4,보건소 곳 다음 도착 내리다
749,NIA_SL_SEN1955_REAL01_F.mp4,시계 없다 잃어버리다
750,NIA_SL_SEN0218_REAL01_F.mp4,사거리 건너다
752,NIA_SL_SEN0064_REAL01_F.mp4,지하철 시간 딱
753,NIA_SL_SEN1304_REAL01_F.mp4,이마트 다음 곳 도착 내리다
754,NIA_SL_SEN0919_REAL01_F.mp4,난방 켜다
755,NIA_SL_SEN0231_REAL01_F.mp4,신호등 횡단보도 건너다
757,NIA_SL_SEN1623_REAL01_F.mp4,터널 다음 차내리다
758,NIA_SL_SEN0476_REAL01_F.mp4,안전벨트
759,NIA_SL_SEN0813_REAL01_F.mp4,버스 곳 내리다 맞다
760,NIA_SL_SEN1755_REAL01_F.mp4,경찰 저기 곳 다음 차내리다
762,NIA_SL_SEN1477_REAL01_F.mp4,지하철 곳 다음 도착 내리다
763,NIA_SL_SEN1791_REAL01_F.mp4,아이 잃어버리다 실종
764,NIA_SL_SEN1098_REAL01_F.mp4,에어컨 사용 불가능 고장
765,NIA_SL_SEN0543_REAL01_F.mp4,차 올리다
767,NIA_SL_SEN1236_REAL01_F.mp4,택시 전 저기 도착 내리다
768,NIA_SL_SEN1890_REAL01_F.mp4,안경 사라지다 실종
769,NIA_SL_SEN0019_REAL01_F.mp4,나
770,NIA_SL_SEN0386_REAL01_F.mp4,길 곳곳 도움받다
772,NIA_SL_SEN0446_REAL01_F.mp4,신호등 다음 차내리다
773,NIA_SL_SEN1899_REAL01_F.mp4,핸드폰 잃어버리다 실종
774,NIA_SL_SEN0221_REAL01_F.mp4,사거리 전 버스 곳 차내리다
775,NIA_SL_SEN1161_REAL01_F.mp4,에어컨 사용 불가능 안되다
777,NIA_SL_SEN0057_REAL01_F.mp4,돈받다
778,NIA_SL_SEN1300_REAL01_F.mp4,이마트 다음 곳 내리다
779,NIA_SL_SEN0763_REAL01_F.mp4,건너다 차내리다
780,NIA_SL_SEN1113_REAL01_F.mp4,엘리베이터 불량 사용 불가능
782,NIA_SL_SEN1750_REAL01_F.mp4,은행 저기 곳 다음 도착 차내리다
783,NIA_SL_SEN1877_REAL01_F.mp4,아이 잃어버리다
784,NIA_SL_SEN1714_REAL01_F.mp4,육교 곳 다음 차내리다
785,NIA_SL_SEN1261_REAL01_F.mp4,맥도날드 보다 다음 저기 곳 내리다
787,NIA_SL_SEN1419_REAL01_F.mp4,영등포 곳 찾다 길 가다 방법
788,NIA_SL_SEN0968_REAL01_F.mp4,에어컨 끄다
789,NIA_SL_SEN0947_REAL01_F.mp4,서대문농아인복지관 차내리다
790,NIA_SL_SEN1569_REAL01_F.mp4,보건소 곳 다음 도착 차내리다
792,NIA_SL_SEN0032_REAL01_F.mp4,원래
793,NIA_SL_SEN1681_REAL01_F.mp4,119 곳 다음 여기
794,NIA_SL_SEN0603_REAL01_F.mp4,서울역 차내리다 가다
795,NIA_SL_SEN0694_REAL01_F.mp4,아파트 저기 곳
797,NIA_SL_SEN0942_REAL01_F.mp4,서울농아인협회 가다
798,NIA_SL_SEN1387_REAL01_F.mp4,여의도 가다 원하다 방법
799,NIA_SL_SEN0329_REAL01_F.mp4,지하철 곳 옷가게 있다
800,NIA_SL_SEN1701_REAL01_F.mp4,대로 다음 내리다
802,NIA_SL_SEN1451_REAL01_F.mp4,종로 찾다 가다 무엇 방법
803,NIA_SL_SEN0166_REAL01_F.mp4,지하철 지하위 곳곳
804,NIA_SL_SEN1512_REAL01_F.mp4,버스 곳 다음 내리다
805,NIA_SL_SEN1080_REAL01_F.mp4,단말기터치 고장 안되다
807,NIA_SL_SEN0665_REAL01_F.mp4,지름길 도착 가다
808,NIA_SL_SEN0412_REAL01_F.mp4,택시 카톡보내다
809,NIA_SL_SEN1414_REAL01_F.mp4,영등포 길 찾다 길 방법
810,NIA_SL_SEN0204_REAL01_F.mp4,경찰 부르다
812,NIA_SL_SEN1620_REAL01_F.mp4,신호등 다음 여기
813,NIA_SL_SEN1011_REAL01_F.mp4,은행 곳 무엇
814,NIA_SL_SEN0530_REAL01_F.mp4,영수증 받다
815,NIA_SL_SEN0869_REAL01_F.mp4,한국농아인협회 가다
817,NIA_SL_SEN0992_REAL01_F.mp4,청음회관 차내리다 오케이
818,NIA_SL_SEN1192_REAL01_F.mp4,버스 전 곳 저기 차내리다
819,NIA_SL_SEN1426_REAL01_F.mp4,이화여대 찾다 목적 방법 무엇
820,NIA_SL_SEN1491_REAL01_F.mp4,병원 다음 여기
822,NIA_SL_SEN1379_REAL01_F.mp4,송파 지하철 가다 목적 무엇
823,NIA_SL_SEN1351_REAL01_F.mp4,서울대학교 가다 목적 길 가다 방법
824,NIA_SL_SEN0657_REAL01_F.mp4,공항 곳 가다
825,NIA_SL_SEN0334_REAL01_F.mp4,1호 첫차 시간
827,NIA_SL_SEN1040_REAL01_F.mp4,안내소 곳
828,NIA_SL_SEN1101_REAL01_F.mp4,에어컨 사용 불가능 안되다
829,NIA_SL_SEN1761_REAL01_F.mp4,편지 다음 여기
830,NIA_SL_SEN1086_REAL01_F.mp4,단말기터치 고장 사용 안되다
832,NIA_SL_SEN1184_REAL01_F.mp4,공항 버스 보다 전 곳 차내리다
833,NIA_SL_SEN1377_REAL01_F.mp4,송파 지하철 곳 목적 무엇
834,NIA_SL_SEN1459_REAL01_F.mp4,종로 곳 가다 길 무엇
835,NIA_SL_SEN0202_REAL01_F.mp4,역무원 부르다
837,NIA_SL_SEN1782_REAL01_F.mp4,가방 사라지다 실종
838,NIA_SL_SEN0365_REAL01_F.mp4,내리다 갈아타다 가능
839,NIA_SL_SEN0793_REAL01_F.mp4,지금 내리다 맞다
840,NIA_SL_SEN0122_REAL01_F.mp4,1호 갈아타다 목적 곳곳
842,NIA_SL_SEN1258_REAL01_F.mp4,맥도날드 보다 곳 저기 다음 내리다
843,NIA_SL_SEN1862_REAL01_F.mp4,우산 실종 잃어버리다
844,NIA_SL_SEN0245_REAL01_F.mp4,종로 가다 방법
845,NIA_SL_SEN1112_REAL01_F.mp4,엘리베이터 사용 안되다 불가능
847,NIA_SL_SEN1211_REAL01_F.mp4,스타벅스 곳 저기 전 차내리다
848,NIA_SL_SEN1970_REAL01_F.mp4,노트북 잃어버리다
849,NIA_SL_SEN1549_REAL01_F.mp4,대로 다음 도착 차내리다
850,NIA_SL_SEN0366_REAL01_F.mp4,1호 맞다
852,NIA_SL_SEN1819_REAL01_F.mp4,카드 실종
853,NIA_SL_SEN0085_REAL01_F.mp4,여기 기차 되다
854,NIA_SL_SEN1521_REAL01_F.mp4,119 곳 다음 여기
855,NIA_SL_SEN1754_REAL01_F.mp4,경찰 저기 곳 다음 차내리다
857,NIA_SL_SEN1427_REAL01_F.mp4,이화여대 곳 목적 무엇 방법
858,NIA_SL_SEN0513_REAL01_F.mp4,춥다 끄다
859,NIA_SL_SEN1250_REAL01_F.mp4,맥도날드 보다 곳 다음 차내리다
860,NIA_SL_SEN0583_REAL01_F.mp4,응급실 내리다
862,NIA_SL_SEN0051_REAL01_F.mp4,어린이교통카드
863,NIA_SL_SEN1581_REAL01_F.mp4,은행 다음 여기
864,NIA_SL_SEN1373_REAL01_F.mp4,송파 지하철 목적 길 가다 방법
865,NIA_SL_SEN1969_REAL01_F.mp4,반지 실종 잃어버리다
867,NIA_SL_SEN0831_REAL01_F.mp4,건너다 차내리다 오케이
868,NIA_SL_SEN1518_REAL01_F.mp4,버스 곳 저기 다음 도착 내리다
869,NIA_SL_SEN1317_REAL01_F.mp4,파리바게트 다음 저기 도착 차내리다
870,NIA_SL_SEN0725_REAL01_F.mp4,나사렛 전 도착 내리다
872,NIA_SL_SEN1636_REAL01_F.mp4,지하철 곳 다음 도착 내리다
873,NIA_SL_SEN1780_REAL01_F.mp4,가방 없다 실종
874,NIA_SL_SEN1554_REAL01_F.mp4,육교 곳 다음 차내리다
875,NIA_SL_SEN0200_REAL01_F.mp4,택시 문자받다
877,NIA_SL_SEN1648_REAL01_F.mp4,군청 곳 다음 도착 차내리다
878,NIA_SL_SEN1256_REAL01_F.mp4,맥도날드 보다 곳 다음 도착 내리다
879,NIA_SL_SEN1694_REAL01_F.mp4,사거리 다음 차내리다
880,NIA_SL_SEN0307_REAL01_F.mp4,지하철 정기권 사다 원하다
882,NIA_SL_SEN1206_REAL01_F.mp4,버스 곳 전 보다 도착 내리다
883,NIA_SL_SEN1598_REAL01_F.mp4,경찰 저기 곳 다음 도착 내리다
884,NIA_SL_SEN0833_REAL01_F.mp4,시청 내리다
885,NIA_SL_SEN1099_REAL01_F.mp4,에어컨 불량 안되다
887,NIA_SL_SEN0604_REAL01_F.mp4,서울역 차내리다 가다
888,NIA_SL_SEN0017_REAL01_F.mp4,약속 늦다
889,NIA_SL_SEN1680_REAL01_F.mp4,버스 곳 저기 다음 도착 차내리다
890,NIA_SL_SEN0288_REAL01_F.mp4,어지럽다 쓰러지다
892,NIA_SL_SEN0887_REAL01_F.mp4,서대문농아인복지관 차내리다
893,NIA_SL_SEN1642_REAL01_F.mp4,군청 곳 다음 내리다
894,NIA_SL_SEN1479_REAL01_F.mp4,지하철 곳 다음 도착 차내리다
895,NIA_SL_SEN1891_REAL01_F.mp4,안경 잃어버리다 실종
897,NIA_SL_SEN0358_REAL01_F.mp4,여기 맞다
898,NIA_SL_SEN1024_REAL01_F.mp4,의자 무엇
899,NIA_SL_SEN0275_REAL01_F.mp4,지하철 단말기터치 안되다
900,NIA_SL_SEN1500_REAL01_F.mp4,병원 저기 다음 도착 차내리다
902,NIA_SL_SEN0941_REAL01_F.mp4,서울농아인협회 곳
903,NIA_SL_SEN0691_REAL01_F.mp4,아파트 가다
904,NIA_SL_SEN1811_REAL01_F.mp4,지갑 실종
905,NIA_SL_SEN0128_REAL01_F.mp4,시간 지연되다
907,NIA_SL_SEN1652_REAL01_F.mp4,병원 다음 내리다
908,NIA_SL_SEN1684_REAL01_F.mp4,119 곳 다음 차내리다
909,NIA_SL_SEN1951_REAL01_F.mp4,영수증 원하다
910,NIA_SL_SEN0213_REAL01_F.mp4,어린이집 보다 차내리다
912,NIA_SL_SEN0834_REAL01_F.mp4,시청 내리다
913,NIA_SL_SEN1245_REAL01_F.mp4,택시 전 저기 곳 도착 차내리다
914,NIA_SL_SEN0190_REAL01_F.mp4,좋다
915,NIA_SL_SEN0279_REAL01_F.mp4,지하철 안 없다
917,NIA_SL_SEN0971_REAL01_F.mp4,에어컨 끄다
918,NIA_SL_SEN0832_REAL01_F.mp4,시청
919,NIA_SL_SEN0902_REAL01_F.mp4,춥다 켜다
920,NIA_SL_SEN1744_REAL01_F.mp4,은행 저기 곳 다음 차내리다
